feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,user_id
-1.0776095390319824,0.513408899307251,1.6045926809310913,1.1169077157974243,0.3757394254207611,-0.22895896434783936,0.6016005277633667,-0.4221590757369995,0.5511637926101685,-0.9463561177253723,-1.048747181892395,-0.7916184067726135,-0.24321749806404114,-0.0018247365951538086,1.1828248500823975,-0.18647563457489014,-0.1149987280368805,-0.5717372894287109,1.4968845844268799,-0.7787594795227051,-0.31086739897727966,-0.6197859048843384,-1.9926955699920654,-0.36138856410980225,-0.06794387102127075,0.5554507970809937,-0.2912561893463135,0.21162551641464233,-1.187078595161438,0.4915177822113037,-0.08930385112762451,0.3447857201099396,0.38343822956085205,-0.5542248487472534,-0.022455982863903046,-0.19659481942653656,-0.8223072290420532,1.142454981803894,0.4720871150493622,-0.21324729919433594,0.349800169467926,0.6212565898895264,0.3525954484939575,-0.181402787566185,-1.7723418474197388,-0.44578760862350464,0.17035020887851715,-0.536430835723877,0.7763797640800476,-0.33465081453323364,-0.6406298279762268,-0.6408852934837341,-2.339785099029541,-0.18493115901947021,0.6838716268539429,0.4467394948005676,-0.9120732545852661,1.1896498203277588,-0.38329845666885376,0.5933384895324707,-0.4954448342323303,-0.2698236107826233,1.0700600147247314,-0.720991313457489,-1.2355241775512695,-0.6976197957992554,-0.199236661195755,0.6203085780143738,-0.7871907353401184,0.9936779737472534,-0.4426754117012024,-0.5871801376342773,2.4712305068969727,-0.43533024191856384,-0.07539602369070053,-0.17892539501190186,0.19974759221076965,-0.19453702867031097,-1.1155979633331299,-0.18378064036369324,1.2057181596755981,-0.2498118132352829,-0.40381547808647156,-0.7953364253044128,-1.5183210372924805,-0.2834649085998535,-1.1829946041107178,-0.5736649632453918,1.789921760559082,-0.5686249136924744,1.3496029376983643,1.194521188735962,-0.9851321578025818,-1.288718581199646,0.711540699005127,-0.5178714394569397,0.6480979919433594,0.9040034413337708,0.6818833947181702,1.0903080701828003,-0.9631221294403076,-1.1035234928131104,-0.9858062267303467,-0.1288505643606186,0.23529179394245148,0.4312337636947632,0.6300910711288452,-0.7691795825958252,-0.09929817914962769,-1.6946654319763184,0.8267407417297363,0.6837517619132996,0.9653044939041138,-1.3631219863891602,-1.0969123840332031,1.2851064205169678,0.8659742474555969,-1.0209951400756836,-0.3258666396141052,-0.11845285445451736,0.5211829543113708,1.469321608543396,-0.03652230650186539,1.4552255868911743,-1.6324915885925293,0.41067835688591003,-0.35784775018692017,-0.9524849653244019,1.6559190766703657e+18
-0.16181114315986633,0.9819883108139038,1.0491807460784912,0.6124552488327026,1.1880755424499512,-0.6437022686004639,-0.4889054298400879,-1.2332009077072144,0.4493508040904999,-0.7431865930557251,0.4671052098274231,0.22144261002540588,0.1384817510843277,-0.5517295002937317,0.9809502959251404,-0.7804883718490601,0.4927452802658081,-0.7894598245620728,2.121537923812866,-0.5430396795272827,-0.19537273049354553,0.528047502040863,-1.6002525091171265,-0.056324250996112823,-0.4511641561985016,0.8685033321380615,0.6638723015785217,0.6464275121688843,-0.4803847372531891,1.452423095703125,0.5643407106399536,-0.15644371509552002,-0.00979691743850708,0.3198840022087097,-0.14592909812927246,-0.3382314443588257,-0.9930825233459473,0.18485000729560852,1.2500226497650146,0.19916585087776184,0.9055663347244263,-0.17306292057037354,0.45050114393234253,0.28449517488479614,-1.9443421363830566,0.26923051476478577,-0.5395028591156006,-1.672065019607544,0.47263893485069275,-1.3724555969238281,-0.9363582134246826,-0.2383129596710205,-1.856806755065918,0.5806516408920288,0.7800701856613159,-0.9418312311172485,-0.6978306770324707,-0.10669314861297607,0.49810361862182617,0.12066572904586792,-0.472065269947052,-0.5123114585876465,2.1209187507629395,-0.0014923587441444397,-1.1424912214279175,-0.09308584779500961,-0.4994891583919525,0.2360803782939911,-0.36439037322998047,-0.4559488892555237,-0.5846410393714905,0.7887946963310242,1.2295902967453003,-0.985188901424408,0.7021039724349976,-0.5641478300094604,0.2741755545139313,-1.085640549659729,-0.3232739269733429,-0.5221038460731506,0.4847073554992676,0.10081033408641815,-1.0977957248687744,-0.504345178604126,-0.8434741497039795,0.1478816568851471,-0.8255411982536316,-0.06368954479694366,1.4349757432937622,-0.8244369029998779,1.11726975440979,1.49396812915802,-0.7323611974716187,-0.6378999948501587,0.49349430203437805,-0.3082762360572815,0.30722224712371826,1.3487870693206787,0.1320456713438034,1.223074197769165,-1.048920750617981,-1.1191737651824951,-1.095660924911499,0.653197169303894,1.3162773847579956,0.3302483558654785,0.1309455931186676,0.0430275984108448,-0.5998327732086182,-0.47551167011260986,0.03357890248298645,1.0986456871032715,0.6221000552177429,-1.350334644317627,-0.6708602905273438,1.0327396392822266,1.1706886291503906,-1.6140466928482056,0.15161733329296112,-0.20559434592723846,0.23268567025661469,2.131530284881592,-0.11918039619922638,0.898016631603241,-1.7976760864257812,0.2533179819583893,-0.5594339370727539,-0.6353034377098083,1.6559190766703657e+18
-0.5856678485870361,0.2453368455171585,1.5928075313568115,-0.2078087329864502,1.6134402751922607,0.2928636074066162,0.6518898010253906,-0.2730715274810791,0.39178648591041565,-0.9432564377784729,-0.4491911828517914,0.3018079996109009,-0.2853972911834717,-1.171502947807312,1.6700105667114258,-0.4252287745475769,0.7614128589630127,0.5533932447433472,0.9601265788078308,-0.5409232378005981,-0.5834718942642212,-0.02852587401866913,-1.187058687210083,0.5452638268470764,-0.39633920788764954,0.25163280963897705,-0.025173725560307503,0.5740900635719299,-0.5926318168640137,1.8312199115753174,0.2525656521320343,0.3349462151527405,1.35346519947052,0.4293139576911926,0.6229814291000366,-0.17747488617897034,-1.6942058801651,-0.17340555787086487,1.0274046659469604,-0.03115500509738922,0.11573392897844315,-0.2694735527038574,0.316292941570282,-0.13228994607925415,-1.8038710355758667,0.17516371607780457,-0.07005007565021515,-1.2881321907043457,0.9421753883361816,0.37165719270706177,-0.5758880972862244,-0.2091972827911377,-2.4467313289642334,-1.6031451225280762,-0.011171448975801468,-0.28440308570861816,-0.7909102439880371,0.24464476108551025,-0.4602676331996918,-0.20639514923095703,-0.6409397721290588,-0.4877660870552063,1.726954698562622,0.23223313689231873,-0.7948322892189026,-0.7188599705696106,-0.8850379586219788,-0.2611127495765686,0.018606260418891907,0.0406513512134552,1.0110584497451782,0.8434040546417236,0.7594287991523743,-1.618162751197815,0.7166438102722168,0.21462619304656982,0.7015360593795776,0.015157237648963928,-0.5341302156448364,-0.9371949434280396,0.46872735023498535,0.9116314649581909,-0.6626814603805542,-0.9991818070411682,-1.264211893081665,-0.21493299305438995,-2.1077044010162354,0.42778417468070984,0.441638708114624,-0.4656086564064026,1.3462333679199219,1.5976817607879639,-0.8592235445976257,0.01746312528848648,-0.4486459493637085,-0.2477552592754364,0.8873162269592285,0.5320640206336975,1.0561436414718628,0.9538857340812683,0.06869674474000931,-0.18596990406513214,-1.3221687078475952,0.2767775356769562,0.42422112822532654,0.05281431972980499,0.31267234683036804,-0.15111102163791656,0.8500984907150269,-1.509683609008789,0.211081862449646,0.8361952304840088,0.8305917978286743,-1.7063348293304443,-0.4825321137905121,1.176855206489563,0.45062556862831116,-0.9429842829704285,0.2245946228504181,-0.5610748529434204,0.656670868396759,2.1192786693573,0.8268848061561584,0.9174516201019287,-1.2579509019851685,0.06619157642126083,-0.3138217628002167,-1.131049633026123,1.6559190766703657e+18
-0.8263372182846069,0.08123888075351715,1.6637459993362427,-0.07816941291093826,1.0380619764328003,-0.26556211709976196,0.18995055556297302,-0.08223555982112885,0.9869393110275269,-1.3117835521697998,-0.8798108100891113,0.0362527072429657,-0.08627615869045258,0.022039957344532013,1.6350057125091553,-0.539449155330658,0.5830060243606567,-0.2621360421180725,0.14834286272525787,-0.45514920353889465,-0.5372284054756165,-0.3863183557987213,-1.7392802238464355,0.2925450801849365,-0.3680124580860138,-0.031564101576805115,-0.0007244287990033627,-0.09075086563825607,-0.7358804941177368,1.4262163639068604,0.34898316860198975,0.46030282974243164,1.4411643743515015,0.7620061635971069,0.3773018419742584,-0.3626957833766937,-1.2774122953414917,0.5089157819747925,1.4065585136413574,-0.6646504998207092,-0.10476961731910706,-0.36621275544166565,0.17285212874412537,-0.2826506197452545,-1.4032304286956787,0.28437715768814087,0.13904935121536255,-0.768135666847229,0.6717991232872009,0.31492745876312256,0.0373251736164093,1.3211116790771484,-1.3282067775726318,-0.46914663910865784,0.22373688220977783,0.05715085566043854,-0.3487167954444885,0.8937579989433289,-0.8106217980384827,0.6020994782447815,-0.3737521171569824,-0.19024185836315155,1.8083014488220215,0.24113473296165466,-0.736911416053772,-0.5051908493041992,-0.5663436651229858,0.23100599646568298,-0.053625062108039856,0.8476799726486206,0.3316739797592163,-0.04415803402662277,0.983373761177063,-1.0961124897003174,-0.04710087925195694,0.9181416034698486,0.16773125529289246,0.05103279650211334,-0.8451216816902161,-0.5222663283348083,0.6531240940093994,0.1033601239323616,-0.8851892948150635,-0.45679211616516113,-0.7382029891014099,-0.02661794424057007,-1.6819684505462646,0.5635697245597839,0.4406496286392212,-0.5575294494628906,1.3738138675689697,1.1082206964492798,-0.3095506429672241,0.04043852910399437,-1.4042913913726807,-1.068962812423706,0.24404068291187286,0.9061130881309509,0.493888258934021,0.4570522606372833,-1.0479129552841187,-0.3807303309440613,-1.318974256515503,-0.4425061345100403,0.23555712401866913,-0.03181666135787964,-0.06235909461975098,0.07860560715198517,-0.4127390682697296,-1.5227572917938232,0.8391138315200806,0.6780761480331421,0.45360323786735535,-1.0235825777053833,-0.38267603516578674,1.6059081554412842,0.31609171628952026,-0.7842352390289307,-1.0025080442428589,0.03970800340175629,0.6753007769584656,1.4548742771148682,0.4006223678588867,0.9295599460601807,-1.0330976247787476,0.2353661060333252,-0.47251224517822266,-0.5003810524940491,1.6559190766703657e+18
-0.4929879307746887,0.74290531873703,0.7785816192626953,0.45048004388809204,1.2349302768707275,-0.024037830531597137,-1.0704727172851562,-0.3008905053138733,0.3584652245044708,-0.7296552062034607,-0.24894863367080688,-0.044834405183792114,-0.29989248514175415,-0.5638020634651184,1.517409324645996,-0.8871962428092957,0.6924951672554016,0.2501065731048584,0.8011141419410706,-0.5931168794631958,0.23555278778076172,0.05597390979528427,-0.7532473206520081,0.42000144720077515,-1.1164991855621338,0.3326553404331207,0.22304047644138336,0.6975653171539307,-1.044259786605835,1.584322452545166,0.7502850294113159,-0.21962347626686096,0.40507781505584717,-0.34835386276245117,-0.18631653487682343,-0.4126460552215576,-0.763953685760498,0.9327830076217651,1.5769888162612915,0.7705434560775757,-0.1998942792415619,-0.14732901751995087,0.017933286726474762,-0.2518474757671356,-1.4879834651947021,0.08376123756170273,-0.5497245788574219,-1.5537763833999634,-0.17387481033802032,0.301938533782959,-0.6936208009719849,0.8224632740020752,-1.7574021816253662,-0.15129849314689636,0.3042422831058502,-0.33155202865600586,-0.21219612658023834,0.46001192927360535,0.2136346399784088,-0.16978102922439575,-0.21282735466957092,-0.9843021035194397,2.0976860523223877,0.14468467235565186,-1.1044838428497314,-0.33450889587402344,-0.7769575715065002,-0.17654132843017578,0.11045428365468979,0.36952856183052063,-0.24126113951206207,0.11033163219690323,0.3943626284599304,-0.7682291269302368,-0.7519360184669495,0.025111250579357147,0.39028483629226685,-0.3539044260978699,-0.6044937372207642,-0.7134242057800293,0.3611007630825043,0.48464763164520264,-0.5817728042602539,-0.884297251701355,-0.9587098360061646,0.6360268592834473,-1.2101060152053833,1.0495657920837402,1.7446752786636353,-0.6164177060127258,0.3240978717803955,1.3435933589935303,-0.6971503496170044,0.0006133788265287876,-0.8059393167495728,-0.002914847806096077,0.1955987513065338,0.4879585802555084,0.5321879386901855,0.6563467383384705,-1.138789176940918,-1.4878320693969727,-1.0256427526474,0.5798530578613281,0.4688490331172943,0.11807167530059814,-0.16757048666477203,-0.6230859756469727,0.0763126090168953,-1.5696872472763062,0.04016774892807007,1.0716416835784912,0.3511642515659332,-0.6581781506538391,0.4046362042427063,1.49560546875,0.3554651141166687,-1.1439205408096313,-0.1027810126543045,-0.3996797204017639,-0.1275089830160141,2.232109308242798,-0.08082526922225952,0.29287439584732056,-0.42446979880332947,0.11675991863012314,-0.8669500946998596,0.31412822008132935,1.6559190766703657e+18
0.2773796617984772,0.16900527477264404,0.3354119658470154,0.6406415104866028,0.22683128714561462,-0.7980260848999023,0.45536699891090393,0.6949610710144043,0.6280391216278076,-0.3567884564399719,-1.350986361503601,0.6898602247238159,0.5985973477363586,-0.5085783004760742,0.23818525671958923,-0.753639280796051,1.240785002708435,-0.5397541522979736,1.5533403158187866,0.011190034449100494,0.40112870931625366,0.7559421062469482,-1.8258298635482788,0.08547280728816986,0.5579335689544678,0.960736870765686,0.704891562461853,0.7179449200630188,-1.0436710119247437,1.5656733512878418,0.003708973526954651,0.485278457403183,0.8262602090835571,-0.37278300523757935,0.40242934226989746,0.4713839888572693,-1.4108688831329346,0.6286791563034058,0.6501303911209106,0.6922412514686584,0.27073419094085693,0.45725980401039124,0.9534487724304199,-0.5436282157897949,-1.4198412895202637,0.2188262641429901,-1.0194294452667236,-1.0940272808074951,0.45521658658981323,-0.40631556510925293,0.1793641299009323,0.45287150144577026,-1.1264011859893799,0.11315642297267914,0.038407232612371445,-0.4433562755584717,-0.04542750120162964,0.43818601965904236,1.073508858680725,-0.8257415890693665,0.75331050157547,-0.5013578534126282,2.3792123794555664,0.6561374068260193,-0.815142810344696,-0.7091982960700989,-1.044242024421692,1.0470653772354126,-0.601456880569458,-0.5826192498207092,-0.147002711892128,0.21068912744522095,1.3638311624526978,0.16296643018722534,0.2005961835384369,0.2623077630996704,-0.4435907304286957,-0.006589367985725403,0.527781069278717,-0.4318637251853943,0.24702832102775574,-0.1604050248861313,-0.8342468738555908,-0.8955283164978027,-1.3926825523376465,0.24608327448368073,-1.536073923110962,-0.4590066969394684,1.8358128070831299,-0.39465445280075073,0.8385225534439087,0.21553514897823334,-0.6572927832603455,-0.04917658492922783,-1.247819423675537,1.0651981830596924,-0.031004825606942177,0.7026197910308838,-0.2022828459739685,0.771554708480835,-0.8296815156936646,-0.6211599111557007,-0.2825252413749695,0.322338730096817,1.0140745639801025,-0.39946842193603516,-0.9851041436195374,0.35038328170776367,-0.18121057748794556,-0.12059243768453598,-0.437349796295166,0.9284941554069519,0.26172417402267456,-0.45438137650489807,-0.015971899032592773,1.1155179738998413,-0.5602548718452454,-0.1152544841170311,-1.1666202545166016,-0.1373470425605774,0.2141178697347641,1.4734996557235718,0.29830557107925415,1.1818296909332275,-1.3551706075668335,0.07732854038476944,-0.9457658529281616,-0.6696150898933411,1.6559190766703657e+18
0.3346268832683563,0.1311705857515335,-1.507402777671814,-1.1759393215179443,-1.2540403604507446,-1.390445351600647,-0.24054363369941711,-1.2189581394195557,-0.3094933032989502,0.3696821331977844,-0.12882070243358612,-0.5796939730644226,0.699601948261261,-0.4420353174209595,-0.9283061623573303,0.8581163287162781,-0.05736537277698517,0.148615300655365,-0.2870139181613922,0.06074603646993637,-0.02529623918235302,0.03041800484061241,0.23446768522262573,-1.4808084964752197,0.6507835388183594,-0.0655272826552391,0.05457332730293274,-0.17621645331382751,0.7335330843925476,0.9215942025184631,1.1912826299667358,0.3944412171840668,-0.0425078421831131,-0.9042670130729675,0.8975651264190674,-0.295680433511734,-1.485791802406311,0.18641790747642517,-1.9592550992965698,-1.0850569009780884,-0.4346994459629059,-1.1969884634017944,0.631737470626831,1.480087161064148,0.18960702419281006,0.23352846503257751,0.6605195999145508,1.2539459466934204,-0.6794989705085754,0.2804179787635803,-0.5743906497955322,0.20341819524765015,-0.5230788588523865,-0.9584826827049255,-0.3737744688987732,0.49789565801620483,1.0806490182876587,0.45430296659469604,1.714015245437622,-1.058611512184143,0.5025358200073242,-0.9358964562416077,0.15118303894996643,1.2984639406204224,0.413702130317688,-0.7851085066795349,-0.3907895088195801,-3.025759220123291,0.5249789357185364,-0.8042018413543701,-0.6187617778778076,2.033982515335083,0.15731658041477203,-0.026030905544757843,-0.23779740929603577,0.6678294539451599,0.5146043300628662,-0.4248901605606079,0.8796740770339966,-1.3555549383163452,0.04818382114171982,-0.05476713180541992,1.3147469758987427,0.6987594366073608,2.4648232460021973,1.2443420886993408,0.7937605977058411,1.3761364221572876,-0.8789191246032715,1.0390141010284424,0.8296290636062622,0.5651763677597046,0.5858035683631897,-0.5527988076210022,0.0494670569896698,0.37260252237319946,1.1802955865859985,0.28425830602645874,-0.38251951336860657,1.6264561414718628,-1.5051443576812744,-1.4617911577224731,0.8526866436004639,0.22870340943336487,1.5095607042312622,0.15901625156402588,-0.577008068561554,0.6909404993057251,1.8778687715530396,-0.4697979986667633,0.11772240698337555,0.788872480392456,-0.6606223583221436,0.7472151517868042,0.3495749235153198,1.0618420839309692,0.6257835626602173,-0.6487298607826233,0.3093319237232208,0.31327784061431885,0.8344266414642334,-0.2535070478916168,0.17749033868312836,-0.7434219717979431,-0.5829721689224243,0.9822877049446106,1.0643662214279175,-2.0348455905914307,3.0
0.7099916934967041,-0.7155071496963501,-1.516776204109192,-1.0715330839157104,0.0051547810435295105,-2.035717010498047,-0.27506643533706665,-0.07455773651599884,0.28505030274391174,0.2620687186717987,-0.09801574051380157,-0.21819555759429932,0.0007937923073768616,-0.2528262138366699,0.8547859787940979,0.3965650796890259,0.35117948055267334,-0.2964395582675934,0.2807772755622864,0.059398848563432693,-1.2981235980987549,0.44087374210357666,0.12066611647605896,-1.251677393913269,0.07374676316976547,0.3394283354282379,1.2797479629516602,0.7385509610176086,-0.6371390223503113,0.9253941178321838,0.8200877904891968,0.16096913814544678,0.24909014999866486,-0.30447936058044434,2.6353282928466797,-0.7674578428268433,-0.6557494401931763,-0.32394275069236755,-1.7503315210342407,-0.38381659984588623,-0.31986477971076965,-1.1037753820419312,0.4091581106185913,0.5787101984024048,-0.2661048471927643,0.8352779150009155,-0.14671427011489868,-0.033883947879076004,-0.7535396814346313,-0.24946150183677673,-0.15573517978191376,-0.5439478158950806,-1.7562432289123535,0.20646248757839203,-0.6460849642753601,0.6221740245819092,1.3894482851028442,0.9477352499961853,0.8956632614135742,-1.0938140153884888,-0.1606355905532837,-0.24845711886882782,0.3885533809661865,0.8943050503730774,-0.8177824020385742,-0.4323987066745758,0.6946185827255249,-2.017504930496216,-0.13825854659080505,1.1788861751556396,1.011122226715088,2.0558993816375732,0.14983493089675903,-0.1102299839258194,0.7281259894371033,0.7582296133041382,1.3844023942947388,-0.5219950675964355,0.8890037536621094,-2.6120047569274902,-0.47130632400512695,0.279389351606369,-0.052544765174388885,0.4462012052536011,-0.06819979846477509,0.9521708488464355,0.1868753582239151,0.6042702198028564,-0.6829531788825989,0.3176277279853821,0.06296447664499283,0.396180659532547,0.7584331631660461,-0.4829070568084717,0.1492997705936432,0.9484884142875671,1.3436901569366455,1.2550817728042603,-0.5508368015289307,1.1919511556625366,-0.9633938074111938,-1.5814424753189087,-0.5094789266586304,0.7007714509963989,2.159919500350952,-0.0514400415122509,-0.11075703054666519,0.4872019588947296,0.8936895132064819,-1.1946580410003662,-0.047220826148986816,0.9316244721412659,-0.5485858917236328,-0.2691628634929657,-0.16159439086914062,-0.6306577920913696,1.2439217567443848,-0.9381729364395142,0.723682701587677,0.08053921908140182,0.7312170267105103,0.6910431385040283,1.9453775882720947,0.37337493896484375,-1.6647233963012695,-0.32769808173179626,-0.6716549396514893,-0.701164722442627,3.0
-0.19895249605178833,-0.9988582134246826,-1.1656206846237183,-1.6579910516738892,-0.9423321485519409,-2.396547794342041,0.36263611912727356,-0.3816893696784973,1.0446580648422241,-0.11295568943023682,0.3773750364780426,0.22837607562541962,1.2878742218017578,-0.22634926438331604,-0.6772105693817139,0.2577846646308899,-0.270138680934906,-0.5828554034233093,0.14019007980823517,-0.04929332435131073,-1.1576817035675049,-0.2815302610397339,-0.19839683175086975,-1.8560022115707397,0.607329249382019,0.10685378313064575,0.7067521214485168,0.9221281409263611,-0.6783615350723267,1.1228399276733398,1.3712706565856934,-0.33681562542915344,-0.8834601044654846,-0.41602057218551636,0.9638105034828186,-0.7350819110870361,-1.0435796976089478,0.7045583724975586,-1.9147268533706665,-0.4051920175552368,-0.7754305601119995,-0.9645614624023438,0.5293950438499451,0.9430835247039795,0.4649144411087036,0.6923009753227234,-0.033360570669174194,0.5274667143821716,-0.9266084432601929,-0.21402618288993835,-0.7947379350662231,-0.2601351737976074,-1.764307975769043,-1.0121328830718994,-0.8330358862876892,0.1296108067035675,1.532981514930725,-0.6455603241920471,1.4205212593078613,-0.725448727607727,0.8485637307167053,-0.42473894357681274,0.580619752407074,1.1214256286621094,-0.2580401301383972,-0.7165880799293518,-0.4329031705856323,-1.9368726015090942,-0.3613573908805847,0.611547589302063,0.8828563690185547,1.8983242511749268,-0.7582430839538574,-0.644517183303833,0.32765886187553406,0.5240482091903687,0.7478017807006836,-0.41343170404434204,-0.19081175327301025,-1.6566649675369263,0.6136847734451294,0.7505656480789185,-0.13545304536819458,0.4783644676208496,0.4096241295337677,1.4645062685012817,1.2116917371749878,1.3621376752853394,-0.8305377960205078,0.6022437214851379,1.3326207399368286,1.2352619171142578,1.1750802993774414,0.05475395545363426,0.42099425196647644,-0.06662821024656296,1.1899752616882324,2.293055534362793,-0.627281665802002,2.252770185470581,-0.6353861093521118,-1.0565783977508545,0.6961464285850525,0.16169139742851257,1.7535955905914307,-0.798687219619751,-0.5449005961418152,0.9630824327468872,1.9072133302688599,-0.5836669206619263,-0.10522404313087463,1.5926927328109741,-0.09963721036911011,0.04917582497000694,0.009661838412284851,0.09465077519416809,1.1252175569534302,-1.1429293155670166,0.5866523385047913,0.557537853717804,1.3097692728042603,1.197411298751831,0.9102295637130737,-0.4604002833366394,-1.3051283359527588,0.4574832320213318,1.208742380142212,-1.9940760135650635,3.0
0.27932342886924744,-1.0392670631408691,-0.36012089252471924,-1.3057893514633179,-0.4955856502056122,-1.9538593292236328,-0.09776166826486588,-0.5353417992591858,0.5754021406173706,0.41015946865081787,-0.5597144365310669,-0.4061662554740906,0.8653988838195801,-0.8595028519630432,0.054317861795425415,0.5155422687530518,0.16895556449890137,-0.5180795192718506,-0.012914389371871948,0.07308037579059601,-1.2757643461227417,0.8379231691360474,-0.041877008974552155,-1.320677638053894,0.814262866973877,0.3625737428665161,0.958071768283844,0.044383756816387177,-0.7145571112632751,1.0141651630401611,0.8774715662002563,0.6238106489181519,-0.5569968819618225,0.06374998390674591,1.9010554552078247,-0.0809100791811943,-1.7223212718963623,0.13556721806526184,-1.6205757856369019,-0.2472911775112152,-0.3139418661594391,-1.1661090850830078,-0.10755689442157745,-0.037631139159202576,0.004779813811182976,0.25229960680007935,0.6479009985923767,0.8339793086051941,-0.344728022813797,-0.7217460870742798,0.15358631312847137,0.17039412260055542,-1.3576881885528564,-0.6318590641021729,-0.5133945345878601,-0.46241968870162964,1.3123855590820312,0.3145344853401184,1.7033051252365112,-1.0141491889953613,0.43298280239105225,-1.2185124158859253,0.30828040838241577,0.7984985709190369,-1.4298969507217407,-0.2466837465763092,1.1033357381820679,-1.2721669673919678,-0.3805878758430481,1.4287198781967163,1.1198395490646362,1.0615845918655396,-0.5338062644004822,0.3061758279800415,-0.033528171479701996,1.309675931930542,1.4145183563232422,-0.5839510560035706,0.3505796790122986,-1.9338003396987915,-0.01028367131948471,0.17810305953025818,0.45860710740089417,0.22880278527736664,0.255418062210083,1.6186764240264893,0.6048987507820129,1.2032753229141235,-0.8785114884376526,0.07833907008171082,0.26684024930000305,0.19826412200927734,0.8470028042793274,-0.6439573168754578,-0.16864247620105743,-0.7510762810707092,0.6315363049507141,1.8285350799560547,-0.14613232016563416,1.0684822797775269,-0.8533306121826172,-1.2422101497650146,0.6380169987678528,0.04167327284812927,2.2024452686309814,-0.24684813618659973,0.4308919906616211,0.9293177723884583,1.0237888097763062,-0.535294771194458,-0.5212142467498779,0.12766793370246887,-0.3482704162597656,0.05479108914732933,-0.05027185380458832,-0.3094457983970642,1.1093075275421143,-0.2709946036338806,1.2737668752670288,-0.3882747292518616,0.7315850853919983,1.3840419054031372,1.1793159246444702,0.5080804228782654,-1.9998106956481934,0.32659611105918884,0.08219310641288757,-0.8398333191871643,3.0
